product_name,category,sub_category,brand,quantity,price,mrp,discount_percent,savings_amount,rating,reviews,available_quantity,availability,value_score,rating_was_missing,out_of_stock,quantity_raw
"L'Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",Personal Care,Unknown,Unbranded,160,550.0,550.0,0,0.0,3.0,0,4,In Stock,0.09506102809166103,True,False,159
L'Oreal Paris Color Protect Shampoo,Personal Care,Unknown,Unbranded,360,282.0,282.0,0,0.0,3.0,0,3,In Stock,0.10628033721306944,True,False,360
Fiama Di Wills Lemongrass & Jojoba Gel Bar,Personal Care,Unknown,Unbranded,375,158.0,176.0,10,18.0,3.0,0,6,In Stock,0.1302056566211911,True,False,375
Colgate Plax Peppermint Mouthwash,Personal Care,Unknown,Unbranded,250,120.0,150.0,20,30.0,3.0,0,5,In Stock,0.15013166091272867,True,False,250
Dove Daily Shine Conditioner,Personal Care,Unknown,Unbranded,80,81.0,90.0,10,9.0,3.0,0,1,In Stock,0.1497712840248982,True,False,80
Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,Personal Care,Unknown,Unbranded,200,110.0,110.0,0,0.0,3.0,0,6,In Stock,0.12740124266170053,True,False,200
Old Spice Original After Shave Lotion,Personal Care,Unknown,Unbranded,150,250.0,250.0,0,0.0,3.0,0,1,In Stock,0.10858838299947193,True,False,150
Dove Hair Fall Rescue Shampoo,Personal Care,Unknown,Unbranded,180,123.0,137.0,10,14.0,3.0,0,4,In Stock,0.13692146216300075,True,False,180
Dettol Clinical Strength Hand Sanitizer Liquid,Personal Care,Unknown,Unbranded,500,225.0,250.0,10,25.0,3.0,0,6,In Stock,0.12175919906219697,True,False,500
Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,Personal Care,Unknown,Unbranded,300,319.0,399.0,20,80.0,3.0,0,3,In Stock,0.12481968332293228,True,False,300
Comfy Baby Pants XL 12-17 kg,Personal Care,Unknown,Unbranded,24,364.0,429.0,15,65.0,3.0,0,1,In Stock,0.11695118722379523,True,False,24
Dettol Liquid Handwash With Free Liquid,Personal Care,Unknown,Unbranded,200,99.0,99.0,0,0.0,3.0,0,6,In Stock,0.13028834457097555,True,False,200
Nivea Body Milk Lotion for Very Dry Skin,Personal Care,Unknown,Unbranded,400,319.0,399.0,20,80.0,3.0,0,6,In Stock,0.12481968332293228,True,False,400
Lakme Sun Expert,Personal Care,Unknown,Unbranded,60,225.0,225.0,0,0.0,3.0,0,6,In Stock,0.1106901809656336,True,False,60
Head & shoulders Anti Dandruff Shampoo Cool Menthol,Personal Care,Unknown,Unbranded,180,170.0,170.0,0,0.0,3.0,0,6,In Stock,0.11669374967974716,True,False,180
Godrej Nupur Henna,Personal Care,Unknown,Unbranded,150,75.0,75.0,0,0.0,3.0,0,5,In Stock,0.13854466503826124,True,False,120
Johnson's Baby Lotion,Personal Care,Unknown,Unbranded,100,100.0,100.0,0,0.0,3.0,0,4,In Stock,0.130007439201319,True,False,100
Himalaya Anti Dandruff Shampoo,Personal Care,Unknown,Unbranded,200,126.0,140.0,10,14.0,3.0,0,1,In Stock,0.13624577007873204,True,False,200
Maybelline New York Colossal Kajal Super Black,Personal Care,Unknown,Unbranded,0,275.0,300.0,8,25.0,3.0,0,3,In Stock,0.11529426734534473,True,False,0
Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,Personal Care,Unknown,Unbranded,406,81.0,90.0,10,9.0,3.0,0,6,In Stock,0.1497712840248982,True,False,7
Dove Daily Shine Shampoo,Personal Care,Unknown,Unbranded,650,612.0,645.0,5,33.0,3.0,0,3,In Stock,0.09815583973305272,True,False,650
Godrej Easy 5 Minute Natural Brown 4 Hair Colour,Personal Care,Unknown,Unbranded,20,29.0,29.0,0,0.0,3.0,0,5,In Stock,0.17640846227712362,True,False,20
Colgate Sensitive Plus Enamel Toothpaste Tube,Personal Care,Unknown,Unbranded,160,140.0,140.0,0,0.0,3.0,0,6,In Stock,0.12124249575465863,True,False,160
Colgate Max Fresh Peppermint Toothpaste,Personal Care,Unknown,Unbranded,300,154.0,182.0,15,28.0,3.0,0,6,In Stock,0.13681178643562042,True,False,300
Pond's Light Moisturiser,Personal Care,Unknown,Unbranded,250,278.0,309.0,10,31.0,3.0,0,6,In Stock,0.1172039030978389,True,False,250
Engage Mate For Man Deo Spray,Personal Care,Unknown,Unbranded,150,174.0,195.0,10,21.0,3.0,0,5,In Stock,0.12778845112503667,True,False,150
Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,Personal Care,Unknown,Unbranded,180,120.0,120.0,0,0.0,3.0,0,5,In Stock,0.1251097174272739,True,False,180
Whisper Choice Regular Wing Sanitary Pad,Personal Care,Unknown,Unbranded,406,30.0,30.0,0,0.0,3.0,0,2,In Stock,0.17472400573197747,True,False,7
Colgate Slim Soft Charcoal Toothbrush,Personal Care,Unknown,Unbranded,232,123.0,150.0,18,27.0,3.0,0,4,In Stock,0.14687938668394623,True,False,4
Fiama Scents Juniper & Geranium Body Wash,Personal Care,Unknown,Unbranded,250,186.0,199.0,6,13.0,3.0,0,5,In Stock,0.12158034684097621,True,False,250
Mamaearth Ubtan Body Lotion,Personal Care,Unknown,Unbranded,400,339.0,399.0,15,60.0,3.0,0,4,In Stock,0.118374753388571,True,False,400
Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,Personal Care,Unknown,Unbranded,10,55.0,55.0,0,0.0,3.0,0,6,In Stock,0.1490552990390815,True,False,10
Himalaya Anti-Hair Fall Shampoo,Personal Care,Unknown,Unbranded,400,188.0,230.0,18,42.0,3.0,0,1,In Stock,0.13506947167917527,True,False,400
Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,Personal Care,Unknown,Unbranded,200,263.0,310.0,15,47.0,3.0,0,6,In Stock,0.12374574933093574,True,False,200
Engage M2 Perfume Spray For Men,Personal Care,Unknown,Unbranded,120,180.0,200.0,10,20.0,3.0,0,6,In Stock,0.12695977241700782,True,False,120
Mamaearth Ubtan Face Scrub Turmeric & Walnut,Personal Care,Unknown,Unbranded,100,314.0,349.0,10,35.0,3.0,0,1,In Stock,0.11473127615034108,True,False,100
Himalaya Purifying Neem Face Wash Tube,Personal Care,Unknown,Unbranded,300,229.0,270.0,15,41.0,3.0,0,6,In Stock,0.12688303366002732,True,False,300
Johnson's Baby Top To Toe Bath Body Wash,Personal Care,Unknown,Unbranded,210,165.0,165.0,0,0.0,3.0,0,4,In Stock,0.11737117239728273,True,False,210
Gillette Mach 3 Start,Personal Care,Unknown,Unbranded,116,249.0,249.0,0,0.0,3.0,0,6,In Stock,0.10866689249922339,True,False,2
Scalpe Pro Anti dandruff Shampoo 100ml,Personal Care,Unknown,Unbranded,100,185.0,185.0,0,0.0,3.0,0,2,In Stock,0.11481612819430156,True,False,100
Johnson's Baby Cream,Personal Care,Unknown,Unbranded,100,150.0,150.0,0,0.0,3.0,0,6,In Stock,0.119586712225502,True,False,100
Johnson's Baby Soap,Personal Care,Unknown,Unbranded,150,105.0,105.0,0,0.0,3.0,0,6,In Stock,0.12866041303242148,True,False,150
Himalaya Gentle Baby Shampoo,Personal Care,Unknown,Unbranded,400,265.0,320.0,17,55.0,3.0,0,6,In Stock,0.12572767333899681,True,False,400
L'Oreal Paris Shine Masque Royal Jelly Hair Colour,Personal Care,Unknown,Unbranded,88,550.0,550.0,0,0.0,3.0,0,3,In Stock,0.09506102809166103,True,False,87
Engage Rush Deodorant For Men,Personal Care,Unknown,Unbranded,150,169.0,190.0,11,21.0,3.0,0,6,In Stock,0.12967798642473907,True,False,150
Clean & Clear Foaming Face Wash,Personal Care,Unknown,Unbranded,100,126.0,140.0,10,14.0,3.0,0,4,In Stock,0.13624577007873204,True,False,100
Dettol Lather Shaving Cream,Personal Care,Unknown,Unbranded,78,71.0,75.0,5,4.0,3.0,0,6,In Stock,0.1473110087314803,True,False,78
Gillette Classic Regular Pre Shave Foam,Personal Care,Unknown,Unbranded,196,199.0,199.0,0,0.0,3.0,0,4,In Stock,0.1132434994906529,True,False,196
Dove Daily Shine Conditioner,Personal Care,Unknown,Unbranded,175,190.0,190.0,0,0.0,3.0,0,6,In Stock,0.11423624611697827,True,False,180
Johnson's Baby Shampoo,Personal Care,Unknown,Unbranded,200,180.0,180.0,0,0.0,3.0,0,6,In Stock,0.11541797492455255,True,False,200
Park Avenue Beer Shampoo,Personal Care,Unknown,Unbranded,180,140.0,155.0,9,15.0,3.0,0,4,In Stock,0.1321543203725779,True,False,180
Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,Personal Care,Unknown,Unbranded,180,112.0,120.0,6,8.0,3.0,0,6,In Stock,0.13453518610902448,True,False,180
Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,Personal Care,Unknown,Unbranded,40,58.0,65.0,10,7.0,3.0,0,6,In Stock,0.16186240079448808,True,False,40
Sunsilk Stunning Black Shine Shampoo,Personal Care,Unknown,Unbranded,650,521.0,555.0,6,34.0,3.0,0,6,In Stock,0.10163531236966818,True,False,650
Dabur Meswak Toothpaste,Personal Care,Unknown,Unbranded,200,100.0,100.0,0,0.0,3.0,0,1,In Stock,0.130007439201319,True,False,200
Patanjali Kesh Kanti Reetha Hair Cleanser,Personal Care,Unknown,Unbranded,200,85.0,85.0,0,0.0,3.0,0,5,In Stock,0.1346998696093257,True,False,200
Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,Personal Care,Unknown,Unbranded,5,169.0,185.0,8,16.0,3.0,0,6,In Stock,0.1261731759808272,True,False,4
Santoor Total Skin Care Soap With Sandal & Turmeric,Personal Care,Unknown,Unbranded,600,180.0,180.0,0,0.0,3.0,0,6,In Stock,0.11541797492455255,True,False,600
"L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",Personal Care,Unknown,Unbranded,172,620.0,620.0,0,0.0,3.0,0,1,In Stock,0.09329328444705406,True,False,172
Gillette Pre Shave Foam - Classic Regular Skin,Personal Care,Unknown,Unbranded,418,225.0,225.0,0,0.0,3.0,0,6,In Stock,0.1106901809656336,True,False,418
Fiama Di Wills Shower Gel Patchouli & Macadamia,Personal Care,Unknown,Unbranded,250,179.0,199.0,10,20.0,3.0,0,6,In Stock,0.12709522126817951,True,False,250
Listerine Fresh Burst Mouthwash,Personal Care,Unknown,Unbranded,250,126.0,140.0,10,14.0,3.0,0,4,In Stock,0.13624577007873204,True,False,250
Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin,Personal Care,Unknown,Unbranded,200,247.0,299.0,17,52.0,3.0,0,5,In Stock,0.12732548697365417,True,False,200
Pantene Hair Fall Control Shampoo,Personal Care,Unknown,Unbranded,340,221.0,240.0,7,19.0,3.0,0,2,In Stock,0.11882997162742247,True,False,340
Fogg Master - Royal Intense,Personal Care,Unknown,Unbranded,120,250.0,250.0,0,0.0,3.0,0,5,In Stock,0.10858838299947193,True,False,120
TRESemme Smooth And Shine Conditioner,Personal Care,Unknown,Unbranded,190,220.0,220.0,0,0.0,3.0,0,5,In Stock,0.11114892847362741,True,False,190
Whisper Ultra Clean XL Plus Sanitary Pad,Personal Care,Unknown,Unbranded,870,155.0,155.0,0,0.0,3.0,0,6,In Stock,0.11881526901730352,True,False,15
"Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour",Personal Care,Unknown,Unbranded,80,88.0,93.0,5,5.0,3.0,0,6,In Stock,0.140354430189139,True,False,80
Nivea Soft Moisturizing Cream,Personal Care,Unknown,Unbranded,200,272.0,310.0,12,38.0,3.0,0,1,In Stock,0.11979737567747988,True,False,200
Patanjali Kesh Kanti Aloe Vera Hair Cleanser,Personal Care,Unknown,Unbranded,200,85.0,85.0,0,0.0,3.0,0,5,In Stock,0.1346998696093257,True,False,200
Neutrogena Deep Clean Foaming Cleanser,Personal Care,Unknown,Unbranded,50,115.0,130.0,11,15.0,3.0,0,2,In Stock,0.1401046310735914,True,False,50
Clean & Clear Morning Energy Berry Face Wash,Personal Care,Unknown,Unbranded,100,145.0,155.0,6,10.0,3.0,0,6,In Stock,0.12761841940525892,True,False,100
Pampers Premium Care New Baby Pants,Personal Care,Unknown,Unbranded,24,320.0,320.0,0,0.0,3.0,0,4,In Stock,0.1039601699470518,True,False,24
Vaseline Intensive Care Aloe Fresh,Personal Care,Unknown,Unbranded,200,203.0,225.0,9,22.0,3.0,0,6,In Stock,0.12297578857886103,True,False,200
L'Oreal Paris Dream Lengths Shampoo,Personal Care,Unknown,Unbranded,192,149.0,149.0,0,0.0,3.0,0,6,In Stock,0.11974529471481303,True,False,192
Johnson's Baby Oil,Personal Care,Unknown,Unbranded,100,115.0,115.0,0,0.0,3.0,0,4,In Stock,0.12622038835458685,True,False,100
Engage Man Rush Deodorant,Personal Care,Unknown,Unbranded,150,176.0,195.0,9,19.0,3.0,0,6,In Stock,0.12634874062555373,True,False,150
Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,Personal Care,Unknown,Unbranded,340,264.0,264.0,0,0.0,3.0,0,6,In Stock,0.10753208823940673,True,False,340
Whisper Daily Liners Clean and Fresh,Personal Care,Unknown,Unbranded,1160,105.0,105.0,0,0.0,3.0,0,4,In Stock,0.12866041303242148,True,False,20
Himalaya Men Pimple Clear Neem Face Wash,Personal Care,Unknown,Unbranded,100,163.0,180.0,9,17.0,3.0,0,2,In Stock,0.12823865276781804,True,False,100
Pantene Adv Hairfall Solution Conditioner Silky Smooth,Personal Care,Unknown,Unbranded,200,190.0,190.0,0,0.0,3.0,0,5,In Stock,0.11423624611697827,True,False,200
Himalaya Prickly Heat Baby Powder,Personal Care,Unknown,Unbranded,100,81.0,90.0,10,9.0,3.0,0,6,In Stock,0.1497712840248982,True,False,100
Mamaearth Daily Moisturizing Lotion For Babies,Personal Care,Unknown,Unbranded,200,199.0,199.0,0,0.0,3.0,0,6,In Stock,0.1132434994906529,True,False,200
Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,Personal Care,Unknown,Unbranded,812,175.0,175.0,0,0.0,3.0,0,3,In Stock,0.11604329509109577,True,False,14
Pampers Premium Care Pants - Medium,Personal Care,Unknown,Unbranded,54,630.0,697.8799999999992,18,67.8799999999992,3.0,0,6,In Stock,0.10981331041132597,True,False,54
Fiama Men's Refreshing Pulse Shower Gel,Personal Care,Unknown,Unbranded,250,179.0,199.0,10,20.0,3.0,0,6,In Stock,0.12709522126817951,True,False,250
Vaseline Original Skin Protecting Jelly,Personal Care,Unknown,Unbranded,100,112.0,125.0,10,13.0,3.0,0,6,In Stock,0.13961198558483673,True,False,100
Clean & Clear Foaming Face Wash,Personal Care,Unknown,Unbranded,150,162.0,180.0,10,18.0,3.0,0,6,In Stock,0.129570547039285,True,False,150
Fiama Lemongrass and Jojoba Shower Gel,Personal Care,Unknown,Unbranded,250,180.0,225.0,20,45.0,3.0,0,6,In Stock,0.13850156990946305,True,False,250
Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),Personal Care,Unknown,Unbranded,174,180.0,180.0,0,0.0,3.0,0,1,In Stock,0.11541797492455255,True,False,3
Listerine Fresh Burst Mouthwash,Personal Care,Unknown,Unbranded,500,263.0,285.0,7,22.0,3.0,0,6,In Stock,0.11513734937747935,True,False,500
Veet Full Body Waxing Kit,Personal Care,Unknown,Unbranded,1160,218.0,235.0,7,17.0,3.0,0,6,In Stock,0.11912997862840846,True,False,20
Listerine Original Mouthwash,Personal Care,Unknown,Unbranded,80,50.0,55.0,9,5.0,3.0,0,6,In Stock,0.16633494490620365,True,False,80
Santoor Almond Soft With Sandal & Almond Milk,Personal Care,Unknown,Unbranded,625,180.0,180.0,0,0.0,3.0,0,2,In Stock,0.11541797492455255,True,False,625
Nivea Body Shea Smooth with Shea Butter for Dry Skin,Personal Care,Unknown,Unbranded,400,340.0,425.0,20,85.0,3.0,0,5,In Stock,0.12345927799549469,True,False,9
Neutrogena Deep Clean Facial Cleanser,Personal Care,Unknown,Unbranded,50,130.0,130.0,0,0.0,3.0,0,4,In Stock,0.12307194154882496,True,False,50
"L'Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",Personal Care,Unknown,Unbranded,159,550.0,550.0,0,0.0,3.0,0,3,In Stock,0.09506102809166103,True,False,172
Johnson's Baby Powder,Personal Care,Unknown,Unbranded,400,235.0,235.0,0,0.0,3.0,0,6,In Stock,0.10981304355820806,True,False,400
Bombay Shaving Company Charcoal Face Wash,Personal Care,Unknown,Unbranded,100,249.0,249.0,0,0.0,3.0,0,4,In Stock,0.10866689249922339,True,False,100
Colgate Kids 2+ Years Extra Soft Toothbrush,Personal Care,Unknown,Unbranded,58,20.0,20.0,0,0.0,3.0,0,3,In Stock,0.19707524325183062,True,False,1
Veet Hair Removal Cream (Normal Skin),Personal Care,Unknown,Unbranded,50,128.0,135.0,5,7.0,3.0,0,6,In Stock,0.1296346335168362,True,False,50
Dove Daily Shine Shampoo,Personal Care,Unknown,Unbranded,340,240.0,240.0,0,0.0,3.0,0,4,In Stock,0.10939329336631352,True,False,340
L'Oreal Anti Hair Fall Conditioner,Personal Care,Unknown,Unbranded,192,199.0,199.0,0,0.0,3.0,0,6,In Stock,0.1132434994906529,True,False,192
Nivea Body Lotion Aloe Hydration For Normal Skin,Personal Care,Unknown,Unbranded,200,247.0,275.0,10,28.0,3.0,0,6,In Stock,0.11970772279574325,True,False,200
Pampers Pants - Large,Personal Care,Unknown,Unbranded,82,630.0,697.8799999999992,45,67.8799999999992,3.0,0,3,In Stock,0.13494008482747685,True,False,82
"Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",Personal Care,Unknown,Unbranded,150,174.0,195.0,10,21.0,3.0,0,6,In Stock,0.12778845112503667,True,False,150
Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,Personal Care,Unknown,Unbranded,340,334.0,375.0,10,41.0,3.0,0,6,In Stock,0.1135165432539446,True,False,340
Fem Fairness Natural Gold Skin Bleach,Personal Care,Unknown,Unbranded,64,79.0,85.0,7,6.0,3.0,0,4,In Stock,0.1465075531307853,True,False,64
Engage Deo Frost,Personal Care,Unknown,Unbranded,150,176.0,195.0,9,19.0,3.0,0,6,In Stock,0.12634874062555373,True,False,150
Stayfree Secure XL Size Sanitary Napkins,Personal Care,Unknown,Unbranded,1160,115.0,115.0,0,0.0,3.0,0,5,In Stock,0.12622038835458685,True,False,20
Pampers Pants - Medium,Personal Care,Unknown,Unbranded,50,549.0,697.8799999999992,21,148.8799999999992,3.0,0,1,In Stock,0.11505695763211242,True,False,50
Pampers Active Baby Diapers New Born Extra Small,Personal Care,Unknown,Unbranded,72,630.0,697.8799999999992,22,67.8799999999992,3.0,0,3,In Stock,0.113535795510015,True,False,72
"Nivea Creme, All Season Multi-Purpose Cream",Personal Care,Unknown,Unbranded,100,158.0,175.0,9,17.0,3.0,0,6,In Stock,0.12902196883372571,True,False,100
Woodwards Gripe Water,Personal Care,Unknown,Unbranded,130,50.0,50.0,0,0.0,3.0,0,4,In Stock,0.15260086688642535,True,False,130
Clean & Clear Morning Energy Aqua Splash Face Wash,Personal Care,Unknown,Unbranded,100,131.0,145.0,9,14.0,3.0,0,5,In Stock,0.133939490146998,True,False,100
Sunsilk Lusciously Thick & Long Shampoo,Personal Care,Unknown,Unbranded,650,521.0,555.0,6,34.0,3.0,0,6,In Stock,0.10163531236966818,True,False,650
Mamaearth Skin Correct Face Serum,Personal Care,Unknown,Unbranded,30,509.0,599.0,15,90.0,3.0,0,1,In Stock,0.110676057506701,True,False,30
Chik Hairfall Prevent Egg Shampoo,Personal Care,Unknown,Unbranded,340,178.0,178.0,0,0.0,3.0,0,6,In Stock,0.11566519677877592,True,False,340
Pantene Silky Smooth Care Shampoo,Personal Care,Unknown,Unbranded,340,210.0,225.0,6,15.0,3.0,0,3,In Stock,0.11883723075949958,True,False,340
"Garnier Skin Naturals, Micellar Cleansing Water",Personal Care,Unknown,Unbranded,125,189.0,199.0,5,10.0,3.0,0,4,In Stock,0.12006805978700125,True,False,125
Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,Personal Care,Unknown,Unbranded,150,199.0,199.0,0,0.0,3.0,0,1,In Stock,0.1132434994906529,True,False,150
Pampers All Round Protection Pants - Medium,Personal Care,Unknown,Unbranded,50,575.0,697.8799999999992,17,122.8799999999992,3.0,0,6,In Stock,0.11044495113588781,True,False,50
Set Wet Deodrant Charm Avatar,Personal Care,Unknown,Unbranded,150,199.0,199.0,0,0.0,3.0,0,1,In Stock,0.1132434994906529,True,False,150
Nupur Heena Mehandi,Personal Care,Unknown,Unbranded,500,199.0,199.0,0,0.0,3.0,0,6,In Stock,0.1132434994906529,True,False,500
Head & Shoulders 2-in-1 Active Protect Shampoo,Personal Care,Unknown,Unbranded,340,338.0,375.0,9,37.0,3.0,0,6,In Stock,0.11225540472810919,True,False,340
Gillette Mach 3 Turbo Cartridges,Personal Care,Unknown,Unbranded,232,578.0,649.0,10,71.0,3.0,0,6,In Stock,0.10375233724962052,True,False,4
TRESemme Smooth And Shine Conditioner,Personal Care,Unknown,Unbranded,190,182.0,210.0,13,28.0,3.0,0,1,In Stock,0.13014719304517144,True,False,190
Bombay Shaving Company Sensitive Cartridges,Personal Care,Unknown,Unbranded,116,375.0,375.0,0,0.0,3.0,0,2,In Stock,0.10118744916228466,True,False,2
Himalaya Baby Lotion,Personal Care,Unknown,Unbranded,400,264.0,300.0,12,36.0,3.0,0,1,In Stock,0.12043593882813555,True,False,400
Old Spice Lime Lather Shaving Cream,Personal Care,Unknown,Unbranded,70,75.0,75.0,0,0.0,3.0,0,6,In Stock,0.13854466503826124,True,False,70
Colgate Sensitive Plus Anticavity Toothpaste,Personal Care,Unknown,Unbranded,70,126.0,140.0,10,14.0,3.0,0,6,In Stock,0.13624577007873204,True,False,70
Colgate Toothpaste For Kids Motu Oatlu,Personal Care,Unknown,Unbranded,80,93.0,93.0,0,0.0,3.0,0,6,In Stock,0.13206274933809534,True,False,80
Pantene Total Damage Care Shampoo,Personal Care,Unknown,Unbranded,180,120.0,120.0,0,0.0,3.0,0,6,In Stock,0.1251097174272739,True,False,180
Himalaya Moisturising Aloe Vera Facial Wipes,Personal Care,Unknown,Unbranded,25,90.0,100.0,10,10.0,3.0,0,6,In Stock,0.14631357927386043,True,False,25
Savlon Moisture Shield Hand Wash,Personal Care,Unknown,Unbranded,200,69.0,69.0,0,0.0,3.0,0,5,In Stock,0.1412264733314321,True,False,200
Pampers Active Baby Diapers New Born Extra Small,Personal Care,Unknown,Unbranded,24,324.0,360.0,10,36.0,3.0,0,6,In Stock,0.11411133275887682,True,False,24
Himalaya Anti Dandruff Shampoo,Personal Care,Unknown,Unbranded,400,213.0,260.0,18,47.0,3.0,0,1,In Stock,0.13194244588831186,True,False,400
Himalaya Anti Hair Fall Shampoo,Personal Care,Unknown,Unbranded,700,367.0,490.0,25,123.0,3.0,0,4,In Stock,0.1269447311165277,True,False,700
Johnson's Baby Oil,Personal Care,Unknown,Unbranded,200,200.0,200.0,0,0.0,3.0,0,6,In Stock,0.1131369986078342,True,False,200
Vaseline Intensive Care Deep Moisture Body Lotion,Personal Care,Unknown,Unbranded,400,325.0,325.0,0,0.0,3.0,0,4,In Stock,0.10368250211796504,True,False,400
L'Oreal Paris Dream Lengths Conditioner,Personal Care,Unknown,Unbranded,193,199.0,199.0,0,0.0,3.0,0,1,In Stock,0.1132434994906529,True,False,193
Nivea Soft Light Moisturizing Cream,Personal Care,Unknown,Unbranded,100,157.0,185.0,15,28.0,3.0,0,6,In Stock,0.13629373779625492,True,False,100
